fare_id,route_id,origin_id,destination_id,contains_id
230,10031,93_2,6228_1,
230,10031,93_2,6240_2,
230,10031,93_2,6241_1,
230,10031,93_2,6242_1,
230,10031,93_2,6244_2,
230,10031,93_2,6255_2,
230,10031,93_2,6256_2,
230,10031,93_2,6257_2,
230,10031,93_2,91_1,
230,10031,93_2,91_4,
230,10031,93_2,93_1,
230,10031,93_2,94_1,
230,10031,93_2,94_2,
230,10031,93_2,95_1,
230,10031,93_2,9_2,
230,10031,94_1,6181_2,
230,10031,94_1,6225_2,
230,10031,94_1,6258_2,
230,10031,94_2,114_2,
230,10031,94_2,243_1,
230,10031,94_2,393_1,
230,10031,94_2,446_3,
230,10031,94_2,6001_1,
230,10031,94_2,6041_1,
230,10031,94_2,6057_1,
230,10031,94_2,6069_1,
230,10031,94_2,6070_2,
230,10031,94_2,6102_1,
230,10031,94_2,6143_1,
230,10031,94_2,6160_1,
230,10031,94_2,6161_1,
230,10031,94_2,6162_1,
230,10031,94_2,6166_1,
230,10031,94_2,6228_1,
230,10031,94_2,6241_1,
230,10031,94_2,95_1,
230,10031,94_2,9_2,
230,10031,94_3,6016_1,
230,10031,94_3,6016_2,
230,10031,94_3,6181_2,
230,10031,94_3,6225_2,
230,10031,94_3,6258_2,
230,10031,94_3,91_1,
230,10031,94_3,93_1,
230,10031,94_3,93_2,
230,10031,94_3,94_1,
230,10031,94_4,114_2,
230,10031,94_4,243_1,
230,10031,94_4,393_1,
230,10031,94_4,446_3,
230,10031,94_4,6001_1,
230,10031,94_4,6016_1,
230,10031,94_4,6016_2,
230,10031,94_4,6041_1,
230,10031,94_4,6057_1,
230,10031,94_4,6069_1,
230,10031,94_4,6070_2,
230,10031,94_4,6102_1,
230,10031,94_4,6143_1,
230,10031,94_4,6160_1,
230,10031,94_4,6161_1,
230,10031,94_4,6162_1,
230,10031,94_4,6166_1,
230,10031,94_4,6228_1,
230,10031,94_4,6241_1,
230,10031,94_4,91_4,
230,10031,94_4,93_1,
230,10031,94_4,93_2,
230,10031,94_4,94_2,
230,10031,94_4,95_1,
230,10031,94_4,9_2,
230,10031,95_1,114_2,
230,10031,95_1,243_1,
230,10031,95_1,393_1,
230,10031,95_1,446_3,
230,10031,95_1,6001_1,
230,10031,95_1,6041_1,
230,10031,95_1,6057_1,
230,10031,95_1,6069_1,
230,10031,95_1,6070_2,
230,10031,95_1,6102_1,
230,10031,95_1,6143_1,
230,10031,95_1,6160_1,
230,10031,95_1,6161_1,
230,10031,95_1,6162_1,
230,10031,95_1,6166_1,
230,10031,95_1,6228_1,
230,10031,95_1,6241_1,
230,10031,95_1,9_2,
230,10031,95_2,6016_1,
230,10031,95_2,6016_2,
230,10031,95_2,6064_1,
230,10031,95_2,6094_2,
230,10031,95_2,6181_2,
230,10031,95_2,6225_2,
230,10031,95_2,6240_2,
230,10031,95_2,6242_1,
230,10031,95_2,6244_2,
230,10031,95_2,6255_2,
230,10031,95_2,6256_2,
230,10031,95_2,6257_2,
230,10031,95_2,6258_2,
230,10031,95_2,91_1,
230,10031,95_2,93_1,
230,10031,95_2,93_2,
230,10031,95_2,94_1,
230,10031,95_2,94_3,
230,10031,9_2,114_2,
230,10031,9_2,393_1,
230,10031,9_2,6057_1,
230,10031,9_2,6069_1,
230,10031,9_2,6070_2,
230,10031,9_2,6102_1,
230,10031,9_5,243_2,
230,10031,9_5,446_4,
230,10031,9_5,6001_2,
230,10031,9_5,6016_1,
230,10031,9_5,6016_2,
230,10031,9_5,6041_2,
230,10031,9_5,6064_1,
230,10031,9_5,6143_2,
230,10031,9_5,6160_2,
230,10031,9_5,6161_2,
230,10031,9_5,6162_2,
230,10031,9_5,6166_2,
230,10031,9_5,6228_2,
230,10031,9_5,6241_2,
230,10031,9_5,6242_1,
230,10031,9_5,91_1,
230,10031,9_5,93_1,
230,10031,9_5,93_2,
230,10031,9_5,94_1,
230,10031,9_5,94_3,
230,10031,9_5,95_2,
230,10032,114_1,114_3,
230,10032,114_1,3_1,
230,10032,114_1,55_1,
230,10032,114_1,56_1,
230,10032,114_1,57_1,
230,10032,114_1,59_1,
230,10032,114_1,61_1,
230,10032,114_1,72_2,
230,10032,114_1,73_1,
230,10032,114_3,3_1,
230,10032,114_3,55_1,
230,10032,114_3,56_1,
230,10032,114_3,57_1,
230,10032,114_3,59_1,
230,10032,114_3,61_1,
230,10032,114_3,72_2,
230,10032,114_3,73_1,
230,10032,114_4,243_2,
230,10032,114_4,393_2,
230,10032,114_4,446_4,
230,10032,114_4,6001_2,
230,10032,114_4,6016_1,
230,10032,114_4,6016_2,
230,10032,114_4,6041_2,
230,10032,114_4,6057_2,
230,10032,114_4,6069_2,
230,10032,114_4,6070_3,
230,10032,114_4,6102_2,
230,10032,114_4,6143_2,
230,10032,114_4,6160_2,
230,10032,114_4,6161_2,
230,10032,114_4,6162_2,
230,10032,114_4,6166_2,
230,10032,114_4,6228_2,
230,10032,114_4,6241_2,
230,10032,114_4,91_1,
230,10032,114_4,93_1,
230,10032,114_4,93_2,
230,10032,114_4,94_1,
230,10032,114_4,94_3,
230,10032,114_4,95_2,
230,10032,114_4,9_5,
230,10032,243_1,114_1,
230,10032,243_1,114_3,
230,10032,243_1,393_1,
230,10032,243_1,3_1,
230,10032,243_1,446_3,
230,10032,243_1,55_1,
230,10032,243_1,56_1,
230,10032,243_1,57_1,
230,10032,243_1,59_1,
230,10032,243_1,6001_1,
230,10032,243_1,6041_1,
230,10032,243_1,6057_1,
230,10032,243_1,6069_1,
230,10032,243_1,6070_2,
230,10032,243_1,6102_1,
230,10032,243_1,6143_1,
230,10032,243_1,6160_1,
230,10032,243_1,6161_1,
230,10032,243_1,6162_1,
230,10032,243_1,6166_1,
230,10032,243_1,61_1,
230,10032,243_1,6241_1,
230,10032,243_1,72_2,
230,10032,243_1,73_1,
230,10032,243_1,9_2,
230,10032,243_2,6016_1,
230,10032,243_2,6016_2,
230,10032,243_2,6064_1,
230,10032,243_2,6094_2,
230,10032,243_2,6228_2,
230,10032,243_2,6240_2,
230,10032,243_2,6242_1,
230,10032,243_2,6244_2,
230,10032,243_2,6255_2,
230,10032,243_2,6256_2,
230,10032,243_2,6257_2,
230,10032,243_2,91_1,
230,10032,243_2,93_1,
230,10032,243_2,93_2,
230,10032,243_2,94_1,
230,10032,243_2,94_3,
230,10032,243_2,95_2,
230,10032,393_1,114_1,
230,10032,393_1,114_3,
230,10032,393_1,3_1,
230,10032,393_1,55_1,
230,10032,393_1,56_1,
230,10032,393_1,57_1,
230,10032,393_1,59_1,
230,10032,393_1,61_1,
230,10032,393_1,72_2,
230,10032,393_1,73_1,
230,10032,393_2,243_2,
230,10032,393_2,446_4,
230,10032,393_2,6001_2,
230,10032,393_2,6016_1,
230,10032,393_2,6016_2,
230,10032,393_2,6041_2,
230,10032,393_2,6057_2,
230,10032,393_2,6069_2,
230,10032,393_2,6070_3,
230,10032,393_2,6102_2,
230,10032,393_2,6143_2,
230,10032,393_2,6160_2,
230,10032,393_2,6161_2,
230,10032,393_2,6162_2,
230,10032,393_2,6166_2,
230,10032,393_2,6228_2,
230,10032,393_2,6241_2,
230,10032,393_2,91_1,
230,10032,393_2,93_1,
230,10032,393_2,93_2,
230,10032,393_2,94_1,
230,10032,393_2,94_3,
230,10032,393_2,95_2,
230,10032,393_2,9_5,
230,10032,3_1,55_1,
230,10032,3_1,56_1,
230,10032,3_1,57_1,
230,10032,3_1,59_1,
230,10032,3_1,61_1,
230,10032,3_1,72_2,
230,10032,3_1,73_1,
230,10032,3_2,114_4,
230,10032,3_2,243_2,
230,10032,3_2,393_2,
230,10032,3_2,446_4,
230,10032,3_2,6001_2,
230,10032,3_2,6016_1,
230,10032,3_2,6016_2,
230,10032,3_2,6041_2,
230,10032,3_2,6057_2,
230,10032,3_2,6069_2,
230,10032,3_2,6070_3,
230,10032,3_2,6102_2,
230,10032,3_2,6143_2,
230,10032,3_2,6160_2,
230,10032,3_2,6161_2,
230,10032,3_2,6162_2,
230,10032,3_2,6166_2,
230,10032,3_2,6228_2,
230,10032,3_2,6241_2,
230,10032,3_2,91_1,
230,10032,3_2,93_1,
230,10032,3_2,93_2,
230,10032,3_2,94_1,
230,10032,3_2,94_3,
230,10032,3_2,95_2,
230,10032,3_2,9_5,
230,10032,446_3,114_1,
230,10032,446_3,114_3,
230,10032,446_3,393_1,
230,10032,446_3,3_1,
230,10032,446_3,55_1,
230,10032,446_3,56_1,
230,10032,446_3,57_1,
230,10032,446_3,59_1,
230,10032,446_3,6057_1,
230,10032,446_3,6069_1,
230,10032,446_3,6070_2,
230,10032,446_3,6102_1,
230,10032,446_3,6143_1,
230,10032,446_3,6166_1,
230,10032,446_3,61_1,
230,10032,446_3,6241_1,
230,10032,446_3,72_2,
230,10032,446_3,73_1,
230,10032,446_3,9_2,
230,10032,446_4,243_2,
230,10032,446_4,6001_2,
230,10032,446_4,6016_1,
230,10032,446_4,6016_2,
230,10032,446_4,6041_2,
230,10032,446_4,6064_1,
230,10032,446_4,6160_2,
230,10032,446_4,6161_2,
230,10032,446_4,6162_2,
230,10032,446_4,6228_2,
230,10032,446_4,6242_1,
230,10032,446_4,91_1,
230,10032,446_4,93_1,
230,10032,446_4,93_2,
230,10032,446_4,94_1,
230,10032,446_4,94_3,
230,10032,446_4,95_2,
230,10032,55_1,56_1,
230,10032,55_1,57_1,
230,10032,55_1,59_1,
230,10032,55_1,61_1,
230,10032,55_2,114_4,
230,10032,55_2,243_2,
230,10032,55_2,393_2,
230,10032,55_2,3_2,
230,10032,55_2,446_4,
230,10032,55_2,6001_2,
230,10032,55_2,6016_1,
230,10032,55_2,6016_2,
230,10032,55_2,6041_2,
230,10032,55_2,6057_2,
230,10032,55_2,6069_2,
230,10032,55_2,6070_3,
230,10032,55_2,6102_2,
230,10032,55_2,6143_2,
230,10032,55_2,6160_2,
230,10032,55_2,6161_2,
230,10032,55_2,6162_2,
230,10032,55_2,6166_2,
230,10032,55_2,6228_2,
230,10032,55_2,6241_2,
230,10032,55_2,72_1,
230,10032,55_2,73_2,
230,10032,55_2,73_3,
230,10032,55_2,91_1,
230,10032,55_2,93_1,
230,10032,55_2,93_2,
230,10032,55_2,94_1,
230,10032,55_2,94_3,
230,10032,55_2,95_2,
230,10032,55_2,9_5,
230,10032,56_1,57_1,
230,10032,56_1,59_1,
230,10032,56_1,61_1,
230,10032,56_2,114_4,
230,10032,56_2,243_2,
230,10032,56_2,393_2,
230,10032,56_2,3_2,
230,10032,56_2,446_4,
230,10032,56_2,55_2,
230,10032,56_2,6001_2,
230,10032,56_2,6016_1,
230,10032,56_2,6016_2,
230,10032,56_2,6041_2,
230,10032,56_2,6057_2,
230,10032,56_2,6069_2,
230,10032,56_2,6070_3,
230,10032,56_2,6102_2,
230,10032,56_2,6143_2,
230,10032,56_2,6160_2,
230,10032,56_2,6161_2,
230,10032,56_2,6162_2,
230,10032,56_2,6166_2,
230,10032,56_2,6228_2,
230,10032,56_2,6241_2,
230,10032,56_2,72_1,
230,10032,56_2,73_2,
230,10032,56_2,73_3,
230,10032,56_2,91_1,
230,10032,56_2,93_1,
230,10032,56_2,93_2,
230,10032,56_2,94_1,
230,10032,56_2,94_3,
230,10032,56_2,95_2,
230,10032,56_2,9_5,
230,10032,57_1,59_1,
230,10032,57_1,61_1,
230,10032,57_2,114_4,
230,10032,57_2,243_2,
230,10032,57_2,393_2,
230,10032,57_2,3_2,
230,10032,57_2,446_4,
230,10032,57_2,55_2,
230,10032,57_2,56_2,
230,10032,57_2,6001_2,
230,10032,57_2,6016_1,
230,10032,57_2,6016_2,
230,10032,57_2,6041_2,
230,10032,57_2,6057_2,
230,10032,57_2,6069_2,
230,10032,57_2,6070_3,
230,10032,57_2,6102_2,
230,10032,57_2,6143_2,
230,10032,57_2,6160_2,
230,10032,57_2,6161_2,
230,10032,57_2,6162_2,
230,10032,57_2,6166_2,
230,10032,57_2,6228_2,
230,10032,57_2,6241_2,
230,10032,57_2,72_1,
230,10032,57_2,73_2,
230,10032,57_2,73_3,
230,10032,57_2,91_1,
230,10032,57_2,93_1,
230,10032,57_2,93_2,
230,10032,57_2,94_1,
230,10032,57_2,94_3,
230,10032,57_2,95_2,
230,10032,57_2,9_5,
230,10032,59_1,61_1,
230,10032,59_4,114_4,
230,10032,59_4,243_2,
230,10032,59_4,393_2,
230,10032,59_4,3_2,
230,10032,59_4,446_4,
230,10032,59_4,55_2,
230,10032,59_4,56_2,
230,10032,59_4,57_2,
230,10032,59_4,6001_2,
230,10032,59_4,6016_1,
230,10032,59_4,6016_2,
230,10032,59_4,6041_2,
230,10032,59_4,6057_2,
230,10032,59_4,6069_2,
230,10032,59_4,6070_3,
230,10032,59_4,6102_2,
230,10032,59_4,6143_2,
230,10032,59_4,6160_2,
230,10032,59_4,6161_2,
230,10032,59_4,6162_2,
230,10032,59_4,6166_2,
230,10032,59_4,6228_2,
230,10032,59_4,6241_2,
230,10032,59_4,72_1,
230,10032,59_4,73_2,
230,10032,59_4,73_3,
230,10032,59_4,91_1,
230,10032,59_4,93_1,
230,10032,59_4,93_2,
230,10032,59_4,94_1,
230,10032,59_4,94_3,
230,10032,59_4,95_2,
230,10032,59_4,9_5,
230,10032,6001_1,114_1,
230,10032,6001_1,114_3,
230,10032,6001_1,393_1,
230,10032,6001_1,3_1,
230,10032,6001_1,446_3,
230,10032,6001_1,55_1,
230,10032,6001_1,56_1,
230,10032,6001_1,57_1,
230,10032,6001_1,59_1,
230,10032,6001_1,6057_1,
230,10032,6001_1,6069_1,
230,10032,6001_1,6070_2,
230,10032,6001_1,6102_1,
230,10032,6001_1,6143_1,
230,10032,6001_1,6161_1,
230,10032,6001_1,6166_1,
230,10032,6001_1,61_1,
230,10032,6001_1,6241_1,
230,10032,6001_1,72_2,
230,10032,6001_1,73_1,
230,10032,6001_1,9_2,
230,10032,6001_2,243_2,
230,10032,6001_2,6016_1,
230,10032,6001_2,6016_2,
230,10032,6001_2,6041_2,
230,10032,6001_2,6064_1,
230,10032,6001_2,6160_2,
230,10032,6001_2,6162_2,
230,10032,6001_2,6228_2,
230,10032,6001_2,6242_1,
230,10032,6001_2,6255_2,
230,10032,6001_2,91_1,
230,10032,6001_2,93_1,
230,10032,6001_2,93_2,
230,10032,6001_2,94_1,
230,10032,6001_2,94_3,
230,10032,6001_2,95_2,
230,10032,6016_1,114_1,
230,10032,6016_1,114_3,
230,10032,6016_1,243_1,
230,10032,6016_1,393_1,
230,10032,6016_1,3_1,
230,10032,6016_1,446_3,
230,10032,6016_1,55_1,
230,10032,6016_1,56_1,
230,10032,6016_1,57_1,
230,10032,6016_1,59_1,
230,10032,6016_1,6001_1,
230,10032,6016_1,6041_1,
230,10032,6016_1,6057_1,
230,10032,6016_1,6064_1,
230,10032,6016_1,6069_1,
230,10032,6016_1,6070_2,
230,10032,6016_1,6094_2,
230,10032,6016_1,6102_1,
230,10032,6016_1,6143_1,
230,10032,6016_1,6160_1,
230,10032,6016_1,6161_1,
230,10032,6016_1,6162_1,
230,10032,6016_1,6166_1,
230,10032,6016_1,61_1,
230,10032,6016_1,6228_1,
230,10032,6016_1,6240_2,
230,10032,6016_1,6241_1,
230,10032,6016_1,6242_1,
230,10032,6016_1,6244_2,
230,10032,6016_1,6255_2,
230,10032,6016_1,6256_2,
230,10032,6016_1,6257_2,
230,10032,6016_1,72_2,
230,10032,6016_1,73_1,
230,10032,6016_1,93_1,
230,10032,6016_1,94_1,
230,10032,6016_1,94_2,
230,10032,6016_1,95_1,
230,10032,6016_1,9_2,
230,10032,6016_2,114_1,
230,10032,6016_2,114_3,
230,10032,6016_2,243_1,
230,10032,6016_2,393_1,
230,10032,6016_2,3_1,
230,10032,6016_2,446_3,
230,10032,6016_2,55_1,
230,10032,6016_2,56_1,
230,10032,6016_2,57_1,
230,10032,6016_2,59_1,
230,10032,6016_2,6001_1,
230,10032,6016_2,6016_1,
230,10032,6016_2,6041_1,
230,10032,6016_2,6057_1,
230,10032,6016_2,6064_1,
230,10032,6016_2,6069_1,
230,10032,6016_2,6070_2,
230,10032,6016_2,6094_2,
230,10032,6016_2,6102_1,
230,10032,6016_2,6143_1,
230,10032,6016_2,6160_1,
230,10032,6016_2,6161_1,
230,10032,6016_2,6162_1,
230,10032,6016_2,6166_1,
230,10032,6016_2,61_1,
230,10032,6016_2,6228_1,
230,10032,6016_2,6240_2,
230,10032,6016_2,6241_1,
230,10032,6016_2,6242_1,
230,10032,6016_2,6244_2,
230,10032,6016_2,6255_2,
230,10032,6016_2,6256_2,
230,10032,6016_2,6257_2,
230,10032,6016_2,72_2,
230,10032,6016_2,73_1,
230,10032,6016_2,91_1,
230,10032,6016_2,91_4,
230,10032,6016_2,93_1,
230,10032,6016_2,94_1,
230,10032,6016_2,94_2,
230,10032,6016_2,95_1,
230,10032,6016_2,9_2,
230,10032,6041_1,114_1,
230,10032,6041_1,114_3,
230,10032,6041_1,393_1,
230,10032,6041_1,3_1,
230,10032,6041_1,446_3,
230,10032,6041_1,55_1,
230,10032,6041_1,56_1,
230,10032,6041_1,57_1,
230,10032,6041_1,59_1,
230,10032,6041_1,6001_1,
230,10032,6041_1,6057_1,
230,10032,6041_1,6069_1,
230,10032,6041_1,6070_2,
230,10032,6041_1,6102_1,
230,10032,6041_1,6143_1,
230,10032,6041_1,6160_1,
230,10032,6041_1,6161_1,
230,10032,6041_1,6162_1,
230,10032,6041_1,6166_1,
230,10032,6041_1,61_1,
230,10032,6041_1,6241_1,
230,10032,6041_1,72_2,
230,10032,6041_1,73_1,
230,10032,6041_1,9_2,
230,10032,6041_2,243_2,
230,10032,6041_2,6016_1,
230,10032,6041_2,6016_2,
230,10032,6041_2,6064_1,
230,10032,6041_2,6228_2,
230,10032,6041_2,6242_1,
230,10032,6041_2,6255_2,
230,10032,6041_2,91_1,
230,10032,6041_2,93_1,
230,10032,6041_2,93_2,
230,10032,6041_2,94_1,
230,10032,6041_2,94_3,
230,10032,6041_2,95_2,
230,10032,6057_1,114_1,
230,10032,6057_1,114_3,
230,10032,6057_1,393_1,
230,10032,6057_1,3_1,
230,10032,6057_1,55_1,
230,10032,6057_1,56_1,
230,10032,6057_1,57_1,
230,10032,6057_1,59_1,
230,10032,6057_1,6069_1,
230,10032,6057_1,6070_2,
230,10032,6057_1,6102_1,
230,10032,6057_1,61_1,
230,10032,6057_1,72_2,
230,10032,6057_1,73_1,
230,10032,6057_2,243_2,
230,10032,6057_2,446_4,
230,10032,6057_2,6001_2,
230,10032,6057_2,6016_1,
230,10032,6057_2,6016_2,
230,10032,6057_2,6041_2,
230,10032,6057_2,6064_1,
230,10032,6057_2,6143_2,
230,10032,6057_2,6160_2,
230,10032,6057_2,6161_2,
230,10032,6057_2,6162_2,
230,10032,6057_2,6166_2,
230,10032,6057_2,6228_2,
230,10032,6057_2,6241_2,
230,10032,6057_2,6242_1,
230,10032,6057_2,91_1,
230,10032,6057_2,93_1,
230,10032,6057_2,93_2,
230,10032,6057_2,94_1,
230,10032,6057_2,94_3,
230,10032,6057_2,95_2,
230,10032,6057_2,9_5,
230,10032,6064_2,243_1,
230,10032,6064_2,446_3,
230,10032,6064_2,6001_1,
230,10032,6064_2,6016_1,
230,10032,6064_2,6016_2,
230,10032,6064_2,6041_1,
230,10032,6064_2,6057_1,
230,10032,6064_2,6143_1,
230,10032,6064_2,6160_1,
230,10032,6064_2,6161_1,
230,10032,6064_2,6162_1,
230,10032,6064_2,6166_1,
230,10032,6064_2,6228_1,
230,10032,6064_2,6241_1,
230,10032,6064_2,91_4,
230,10032,6064_2,93_1,
230,10032,6064_2,93_2,
230,10032,6064_2,95_1,
230,10032,6064_2,9_2,
230,10032,6069_1,114_1,
230,10032,6069_1,114_3,
230,10032,6069_1,393_1,
230,10032,6069_1,3_1,
230,10032,6069_1,55_1,
230,10032,6069_1,56_1,
230,10032,6069_1,57_1,
230,10032,6069_1,59_1,
230,10032,6069_1,6070_2,
230,10032,6069_1,6102_1,
230,10032,6069_1,61_1,
230,10032,6069_1,72_2,
230,10032,6069_1,73_1,
230,10032,6069_2,243_2,
230,10032,6069_2,446_4,
230,10032,6069_2,6001_2,
230,10032,6069_2,6016_1,
230,10032,6069_2,6016_2,
230,10032,6069_2,6041_2,
230,10032,6069_2,6057_2,
230,10032,6069_2,6143_2,
230,10032,6069_2,6160_2,
230,10032,6069_2,6161_2,
230,10032,6069_2,6162_2,
230,10032,6069_2,6166_2,
230,10032,6069_2,6228_2,
230,10032,6069_2,6241_2,
230,10032,6069_2,91_1,
230,10032,6069_2,93_1,
230,10032,6069_2,93_2,
230,10032,6069_2,94_1,
230,10032,6069_2,94_3,
230,10032,6069_2,95_2,
230,10032,6069_2,9_5,
230,10032,6070_2,114_1,
230,10032,6070_2,114_3,
230,10032,6070_2,393_1,
230,10032,6070_2,3_1,
230,10032,6070_2,55_1,
230,10032,6070_2,56_1,
230,10032,6070_2,57_1,
230,10032,6070_2,59_1,
230,10032,6070_2,61_1,
230,10032,6070_2,72_2,
230,10032,6070_2,73_1,
230,10032,6070_3,243_2,
230,10032,6070_3,446_4,
230,10032,6070_3,6001_2,
230,10032,6070_3,6016_1,
230,10032,6070_3,6016_2,
230,10032,6070_3,6041_2,
230,10032,6070_3,6057_2,
230,10032,6070_3,6069_2,
230,10032,6070_3,6102_2,
230,10032,6070_3,6143_2,
230,10032,6070_3,6160_2,
230,10032,6070_3,6161_2,
230,10032,6070_3,6162_2,
230,10032,6070_3,6166_2,
230,10032,6070_3,6228_2,
230,10032,6070_3,6241_2,
230,10032,6070_3,91_1,
230,10032,6070_3,93_1,
230,10032,6070_3,93_2,
230,10032,6070_3,94_1,
230,10032,6070_3,94_3,
230,10032,6070_3,95_2,
230,10032,6070_3,9_5,
230,10032,6094_1,243_1,
230,10032,6094_1,6016_1,
230,10032,6094_1,6016_2,
230,10032,6094_1,6228_1,
230,10032,6094_1,91_4,
230,10032,6094_1,93_1,
230,10032,6094_1,93_2,
230,10032,6094_1,95_1,
230,10032,6102_1,114_1,
230,10032,6102_1,114_3,
230,10032,6102_1,393_1,
230,10032,6102_1,3_1,
230,10032,6102_1,55_1,
230,10032,6102_1,56_1,
230,10032,6102_1,57_1,
230,10032,6102_1,59_1,
230,10032,6102_1,6070_2,
230,10032,6102_1,61_1,
230,10032,6102_1,72_2,
230,10032,6102_1,73_1,
230,10032,6102_2,243_2,
230,10032,6102_2,446_4,
230,10032,6102_2,6001_2,
230,10032,6102_2,6016_1,
230,10032,6102_2,6016_2,
230,10032,6102_2,6041_2,
230,10032,6102_2,6057_2,
230,10032,6102_2,6069_2,
230,10032,6102_2,6143_2,
230,10032,6102_2,6160_2,
230,10032,6102_2,6161_2,
230,10032,6102_2,6162_2,
230,10032,6102_2,6166_2,
230,10032,6102_2,6228_2,
230,10032,6102_2,6241_2,
230,10032,6102_2,91_1,
230,10032,6102_2,93_1,
230,10032,6102_2,93_2,
230,10032,6102_2,94_1,
230,10032,6102_2,94_3,
230,10032,6102_2,95_2,
230,10032,6102_2,9_5,
230,10032,6143_1,114_1,
230,10032,6143_1,114_3,
230,10032,6143_1,393_1,
230,10032,6143_1,3_1,
230,10032,6143_1,55_1,
230,10032,6143_1,56_1,
230,10032,6143_1,57_1,
230,10032,6143_1,59_1,
230,10032,6143_1,6057_1,
230,10032,6143_1,6069_1,
230,10032,6143_1,6070_2,
230,10032,6143_1,6102_1,
230,10032,6143_1,61_1,
230,10032,6143_1,6241_1,
230,10032,6143_1,72_2,
230,10032,6143_1,73_1,
230,10032,6143_1,9_2,
230,10032,6143_2,243_2,
230,10032,6143_2,446_4,
230,10032,6143_2,6001_2,
230,10032,6143_2,6016_1,
230,10032,6143_2,6016_2,
230,10032,6143_2,6041_2,
230,10032,6143_2,6064_1,
230,10032,6143_2,6160_2,
230,10032,6143_2,6161_2,
230,10032,6143_2,6162_2,
230,10032,6143_2,6166_2,
230,10032,6143_2,6228_2,
230,10032,6143_2,6242_1,
230,10032,6143_2,91_1,
230,10032,6143_2,93_1,
230,10032,6143_2,93_2,
230,10032,6143_2,94_1,
230,10032,6143_2,94_3,
230,10032,6143_2,95_2,
230,10032,6160_1,114_1,
230,10032,6160_1,114_3,
230,10032,6160_1,393_1,
230,10032,6160_1,3_1,
230,10032,6160_1,446_3,
230,10032,6160_1,55_1,
230,10032,6160_1,56_1,
230,10032,6160_1,57_1,
230,10032,6160_1,59_1,
230,10032,6160_1,6001_1,
230,10032,6160_1,6057_1,
230,10032,6160_1,6069_1,
230,10032,6160_1,6070_2,
230,10032,6160_1,6102_1,
230,10032,6160_1,6143_1,
230,10032,6160_1,6161_1,
230,10032,6160_1,6166_1,
230,10032,6160_1,61_1,
230,10032,6160_1,6241_1,
230,10032,6160_1,72_2,
230,10032,6160_1,73_1,
230,10032,6160_1,9_2,
230,10032,6160_2,243_2,
230,10032,6160_2,6016_1,
230,10032,6160_2,6016_2,
230,10032,6160_2,6041_2,
230,10032,6160_2,6064_1,
230,10032,6160_2,6162_2,
230,10032,6160_2,6228_2,
230,10032,6160_2,6242_1,
230,10032,6160_2,6255_2,
230,10032,6160_2,91_1,
230,10032,6160_2,93_1,
230,10032,6160_2,93_2,
230,10032,6160_2,94_1,
230,10032,6160_2,94_3,
230,10032,6160_2,95_2,
230,10032,6161_1,114_1,
230,10032,6161_1,114_3,
230,10032,6161_1,393_1,
230,10032,6161_1,3_1,
230,10032,6161_1,446_3,
230,10032,6161_1,55_1,
230,10032,6161_1,56_1,
230,10032,6161_1,57_1,
230,10032,6161_1,59_1,
230,10032,6161_1,6057_1,
230,10032,6161_1,6069_1,
230,10032,6161_1,6070_2,
230,10032,6161_1,6102_1,
230,10032,6161_1,6143_1,
230,10032,6161_1,6166_1,
230,10032,6161_1,61_1,
230,10032,6161_1,6241_1,
230,10032,6161_1,72_2,
230,10032,6161_1,73_1,
230,10032,6161_1,9_2,
230,10032,6161_2,243_2,
230,10032,6161_2,6001_2,
230,10032,6161_2,6016_1,
230,10032,6161_2,6016_2,
230,10032,6161_2,6041_2,
230,10032,6161_2,6064_1,
230,10032,6161_2,6160_2,
230,10032,6161_2,6162_2,
230,10032,6161_2,6228_2,
230,10032,6161_2,6242_1,
230,10032,6161_2,91_1,
230,10032,6161_2,93_1,
230,10032,6161_2,93_2,
230,10032,6161_2,94_1,
230,10032,6161_2,94_3,
230,10032,6161_2,95_2,
230,10032,6162_1,114_1,
230,10032,6162_1,114_3,
230,10032,6162_1,393_1,
230,10032,6162_1,3_1,
230,10032,6162_1,446_3,
230,10032,6162_1,55_1,
230,10032,6162_1,56_1,
230,10032,6162_1,57_1,
230,10032,6162_1,59_1,
230,10032,6162_1,6001_1,
230,10032,6162_1,6057_1,
230,10032,6162_1,6069_1,
230,10032,6162_1,6070_2,
230,10032,6162_1,6102_1,
230,10032,6162_1,6143_1,
230,10032,6162_1,6160_1,
230,10032,6162_1,6161_1,
230,10032,6162_1,6166_1,
230,10032,6162_1,61_1,
230,10032,6162_1,6241_1,
230,10032,6162_1,72_2,
230,10032,6162_1,73_1,
230,10032,6162_1,9_2,
230,10032,6162_2,243_2,
230,10032,6162_2,6016_1,
230,10032,6162_2,6016_2,
230,10032,6162_2,6041_2,
230,10032,6162_2,6064_1,
230,10032,6162_2,6228_2,
230,10032,6162_2,6242_1,
230,10032,6162_2,6255_2,
230,10032,6162_2,91_1,
230,10032,6162_2,93_1,
230,10032,6162_2,93_2,
230,10032,6162_2,94_1,
230,10032,6162_2,94_3,
230,10032,6162_2,95_2,
230,10032,6166_1,114_1,
230,10032,6166_1,114_3,
230,10032,6166_1,393_1,
230,10032,6166_1,3_1,
230,10032,6166_1,55_1,
230,10032,6166_1,56_1,
230,10032,6166_1,57_1,
230,10032,6166_1,59_1,
230,10032,6166_1,6057_1,
